"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1893","RT @CBSNews: New study blames contaminated water in Flint, Michigan, for severe health problems, including lower fertility rates https://t.â€¦",FALSE,0,NA,2017-09-22 00:32:24,FALSE,NA,"911025351354142721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaleyDaley09",155,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/911026982770692098/kEc9gYfG_normal.jpg"
"1894","RT @wrdcsc: Last query of the night, and I hope I am just ignorant: What are the best competing strategies for dealing with the opioid crisâ€¦",FALSE,0,NA,2017-09-22 00:32:23,FALSE,NA,"911025348644544512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annecronin",2,TRUE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/107331258/AnneTwitter2_normal.jpg"
"1895","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:32:19,FALSE,NA,"911025332529938433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorCalBlingGirl",1800,TRUE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/787509320170823680/RbeXsbA__normal.jpg"
"1896",".@margotwallstrom #EducationCannotWait for 75M crisis-affected youth. Pls step up &amp; help close the $423M gap #GCFest",FALSE,0,NA,2017-09-22 00:32:19,FALSE,NA,"911025331594829825",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","ammy_9dec",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/802870492298407936/jqnSzbK3_normal.jpg"
"1897","RT @IamEveryDayPpl: Snapchat is the only midlife crisis I could afford...

DON'T JUDGE ME!",FALSE,0,NA,2017-09-22 00:32:18,FALSE,NA,"911025325089394689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gildermike",23,TRUE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/749303518520078337/WI9HTmc__normal.jpg"
"1898","#Recovery mentors step into #SouthJersey's #opioid crisis https://t.co/x6E8NDDQhe #drugaddiction #heroin #treatment https://t.co/ztEHz00cRL",FALSE,0,NA,2017-09-22 00:32:17,FALSE,NA,"911025320962265088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","thedailyjournal",1,FALSE,FALSE,NA,NA,"Vineland, NJ","en","http://pbs.twimg.com/profile_images/2709145164/c9639581587a18117112d7a54abe6f42_normal.jpeg"
"1899","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:32:16,FALSE,NA,"911025316788875264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","domoniquethom15",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/910308194379067392/KJiL8UOc_normal.jpg"
"1900","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:32:15,FALSE,NA,"911025313924005888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linnell1636",191,TRUE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/632660804291067904/fUxHIlAh_normal.jpg"
"1901","Rohingya crisis dents Myanmar hopes of Western investment boom https://t.co/v5TOZovkFd",FALSE,0,NA,2017-09-22 00:32:15,FALSE,NA,"911025313294958592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pususuti",0,FALSE,FALSE,NA,NA,"Singapore","en","http://pbs.twimg.com/profile_images/582805322881835010/YKYQBKiR_normal.png"
"1902","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:32:14,FALSE,NA,"911025311478898688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_kanikak",1800,TRUE,FALSE,NA,NA,"Staten Island, NY","en","http://pbs.twimg.com/profile_images/861422571841101825/8yTSGDrp_normal.jpg"
"1903","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:32:13,FALSE,NA,"911025306533851136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","graciebutler171",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/888362661682880512/5P1bGWd0_normal.jpg"
"1904","RT @benwikler: Graham-Cassidy is the ACA repeal equiv of the Iraq war. Sold on lies in response to a manufactured crisis, destined to causeâ€¦",FALSE,0,NA,2017-09-22 00:32:13,FALSE,NA,"911025304931532800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AlittleBumpNRun",1481,TRUE,FALSE,NA,NA,"Newtown, CT","en","http://pbs.twimg.com/profile_images/868136587166613504/HRcLYz5f_normal.jpg"
"1905","Harsh words of reality for Ct Dems. Connecticut Budget Crisis: Governorâ€™s Threat to Veto Budget Is Outrageous  https://t.co/sunKeIax8b",FALSE,0,NA,2017-09-22 00:32:12,FALSE,NA,"911025300963807232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaBReal7",0,FALSE,FALSE,NA,NA,"Norwalk, CT","en","http://pbs.twimg.com/profile_images/3752810185/7459946adf70af26ae5c470ce029f8e3_normal.jpeg"
"1906","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:32:11,FALSE,NA,"911025297641705472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeiWeibell2815",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796483848452218881/8PfWKaZm_normal.jpg"
"1907","RT @ESPNFC: Don't call it a crisis at Real Madrid just yet. https://t.co/DSYLtuTOQy https://t.co/y6j31tvkS6",FALSE,0,NA,2017-09-22 00:32:11,FALSE,NA,"911025295980933120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charles69999999",12,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/768786674738274305/7OhRhyaQ_normal.jpg"
"1908","RT @MICHELL59952525: í ¼í·ºí ¼í·¸#WeThePeople Applaud Our
@POTUS &amp; @VP For their
Diligence with all the crisis
í ¼í·µí ¼í·· í ¼í·²í ¼í·½ í ¼í·°í ¼í·µ
We Support Graham Cassidyí ¼í·ºí ¼í·¸
hâ€¦",FALSE,0,NA,2017-09-22 00:32:10,FALSE,NA,"911025293707456517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carolin17951107",63,TRUE,FALSE,NA,NA,"Arizona, USA","en","http://pbs.twimg.com/profile_images/903750788417175554/V6Is5SAb_normal.jpg"
"1909","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:32:10,FALSE,NA,"911025293187481602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sum_bass",1800,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/799972781752389632/l2cy7bvu_normal.jpg"
"1910","@KrissRay I'm literally going through a crisis tonight due to themí ½í¸‘",FALSE,1,"KrissRay",2017-09-22 00:32:10,FALSE,"911016840658395136","911025292516429824","529745677","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xemilymacsweenx",0,FALSE,FALSE,NA,NA,"Right Thur","en","http://pbs.twimg.com/profile_images/904189910860664832/Nn13GkmA_normal.jpg"
"1911","#crisis: Rohingya Refugee Crisis: Interview with Kyaw Win from Burma Human Rights Network  https://t.co/wueoyyN3pb https://t.co/qOMAPxCDld",FALSE,0,NA,2017-09-22 00:32:09,FALSE,NA,"911025287105785856",NA,"<a href=""https://www.dialogues.org"" rel=""nofollow"">Dialogues.org</a>","dialogues_us",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/816078225528922114/doXiSW7S_normal.jpg"
"1912","@CharlieaWhite The thing here in Brazil just get worse and worse.. í ½í¸¢economic and moral crisis.",FALSE,0,"CharlieaWhite",2017-09-22 00:32:08,FALSE,NA,"911025285675577345","48462373","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cathysan",0,FALSE,FALSE,NA,NA,"Fortaleza, Brasil","pt","http://pbs.twimg.com/profile_images/891448732172111876/U-xSh38N_normal.jpg"
"1913","RT @CBSNews: New study blames contaminated water in Flint, Michigan, for severe health problems, including lower fertility rates https://t.â€¦",FALSE,0,NA,2017-09-22 00:32:08,FALSE,NA,"911025285323198465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KurtenbachRon",155,TRUE,FALSE,NA,NA,"Portugal","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1914","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:32:08,FALSE,NA,"911025282873733120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Skater_Sherri",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/776127176529809409/9omzorm1_normal.jpg"
"1915","""Rohingya Crisis Dents Myanmar Hopes of Western Investment Boom"" by REUTERS via NYT https://t.co/3w23bQHrBP",FALSE,0,NA,2017-09-22 00:32:07,FALSE,NA,"911025282085261312",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FtrRetailNews",0,FALSE,FALSE,NA,NA,"Miami, FL","en","http://pbs.twimg.com/profile_images/847940688683704320/_YsHUpLl_normal.jpg"
"1916","RT @DonCheadle: Et tu, Lindsey? When I sat in your office w/Senator McCain discussing the Darfur crisis, you seemed thoughtful and serious.â€¦",FALSE,0,NA,2017-09-22 00:32:07,FALSE,NA,"911025280294293505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merin_becky",151,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1917","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:32:06,FALSE,NA,"911025275005280256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ChicGeek01",1800,TRUE,FALSE,NA,NA,"Houston, TX ","en","http://pbs.twimg.com/profile_images/436644873748217856/vZsi1edI_normal.jpeg"
"1918","Trump blames Clintons for North Korea nuke crisis https://t.co/VO2g0Rkxju",FALSE,0,NA,2017-09-22 00:32:04,FALSE,NA,"911025267757510662",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JarridMelosa",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/887056526619295745/-w8N8vst_normal.jpg"
"1919","RT @paulkrugman: Think about what it means that Jimmy Kimmel has evidently done more homework on health than any Republican senator over thâ€¦",FALSE,0,NA,2017-09-22 00:32:03,FALSE,NA,"911025262376009729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SW_Crisis",10004,TRUE,FALSE,NA,NA,"Phoenix, AZ","en","http://pbs.twimg.com/profile_images/888471943980105729/T68JX7X-_normal.jpg"
"1920","Ex-aide questions when Lyon knew of Legionella outbreak https://t.co/JPM4bZyMBw",FALSE,0,NA,2017-09-22 00:32:01,FALSE,NA,"911025255002624003",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","lansingjournal",0,FALSE,FALSE,NA,NA,"Lansing, MI","en","http://pbs.twimg.com/profile_images/433476163428560896/fh-sQYzq_normal.jpeg"
"1921","Trump blames Clintons for North Korea nuke crisis https://t.co/OaeJXQYlSS",FALSE,0,NA,2017-09-22 00:32:00,FALSE,NA,"911025252108587011",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","joyousworr",0,FALSE,FALSE,NA,NA,"usa","en","http://pbs.twimg.com/profile_images/888183298245120000/yPQf9f42_normal.jpg"
"1922","@amapresident DIT need urgent overhaul of training Hopelessness common. Need certainty for future careers. This crisis in hands of Colleges",FALSE,0,"amapresident",2017-09-22 00:32:00,FALSE,NA,"911025249646342144","38751107","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vickimcc55",0,FALSE,FALSE,NA,NA,"Nowra NSW Australia","en","http://pbs.twimg.com/profile_images/537565333331005440/JMUNLwF1_normal.jpeg"
"1923","RT @FloridaUPSers: Just in time. @UPS Jax sup delivers 96 cases of water í ¾íµ¤ &amp; 120 crisis care kits to community partners. #WeAreUPS https://â€¦",FALSE,0,NA,2017-09-22 00:31:59,FALSE,NA,"911025245133443072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redhed9",2,TRUE,FALSE,NA,NA,"ohio","en","http://pbs.twimg.com/profile_images/768955660012630016/fBorzEHr_normal.jpg"
"1924","RT @benwikler: Graham-Cassidy is the ACA repeal equiv of the Iraq war. Sold on lies in response to a manufactured crisis, destined to causeâ€¦",FALSE,0,NA,2017-09-22 00:31:58,FALSE,NA,"911025243879288832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isaacgrivett",1481,TRUE,FALSE,NA,NA,"weast coast","en","http://pbs.twimg.com/profile_images/900537416544550913/ROcp7Mmq_normal.jpg"
"1925","Having so many extra pounds of hair sure is a liability in a crisis. #DriveInMob",FALSE,4,NA,2017-09-22 00:31:58,FALSE,NA,"911025241903845381",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mechaangela",0,FALSE,FALSE,NA,NA,"DFW","en","http://pbs.twimg.com/profile_images/902671624339521537/zclCioc1_normal.jpg"
"1926","RT @MarshallProj: A 12-year-old in a mental health crisis was sent to a South Dakota hospital. She was sent to jail an hour later. https://â€¦",FALSE,0,NA,2017-09-22 00:31:57,FALSE,NA,"911025239940845568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kinkshames",28,TRUE,FALSE,NA,NA,"Tennessee, USA","en","http://pbs.twimg.com/profile_images/910310031610060801/4m1VGe9x_normal.jpg"
"1927","RT @JulianAssange: The scale of repression over #Catalonia is exposing the crisis of the Spanish state
https://t.co/ejUTEOONzw #1Oct #Catalâ€¦",FALSE,0,NA,2017-09-22 00:31:57,FALSE,NA,"911025237998915584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_Alabert",1844,TRUE,FALSE,NA,NA,"Barcelona, Catalunya","ca","http://pbs.twimg.com/profile_images/910101482455863296/JJ7g8-XS_normal.jpg"
"1928","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:31:56,FALSE,NA,"911025234303741953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thealmighty_o",1800,TRUE,FALSE,NA,NA,"in my feelings","en","http://pbs.twimg.com/profile_images/902197202990321664/Gky2fyvY_normal.jpg"
"1929","@MotherJones Im having a small crisis between my love of watching protesters get beat up and my desire to see Erdogâ€¦ https://t.co/o6ofQf9dTE",FALSE,0,"MotherJones",2017-09-22 00:31:53,TRUE,"911023833183899649","911025223268315136","18510860","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bareknucklelove",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/853053620241039361/4TdJYSx__normal.jpg"
"1930","RT @Latina1949: Study reveals Flint water crisis led to increased infertility and fetal death rates https://t.co/IW2VIfrPIz",FALSE,0,NA,2017-09-22 00:31:53,FALSE,NA,"911025222102376448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TazKHC",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/718275675791208452/PJf4DNsQ_normal.jpg"
"1931","Europe canâ€™t remain silent over the Catalan crisis - Protests are continuing in Catalonia after Spanish police ... https://t.co/it3arOYKcL",FALSE,7,NA,2017-09-22 00:31:52,FALSE,NA,"911025217627140097",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","alessiopost",1,FALSE,FALSE,NA,NA,"Napoli","it","http://pbs.twimg.com/profile_images/479001257328144384/RSGQCmFM_normal.png"
"1932","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:31:51,FALSE,NA,"911025214296702977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StaceyHallman",1800,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/896722084063174658/XB0fvhmL_normal.jpg"
"1933","RT @johnastoehr: 41. But from crisis can come hope.",FALSE,0,NA,2017-09-22 00:31:51,FALSE,NA,"911025212199702535",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mastermom",13,TRUE,FALSE,NA,NA,"Wethepeople, USA","en","http://pbs.twimg.com/profile_images/893299406635757568/DnR8aSxH_normal.jpg"
"1934","Our view: California gets real about our housing crisis https://t.co/JmJN10Eykq",FALSE,0,NA,2017-09-22 00:31:51,FALSE,NA,"911025212057145345",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","breakingsfnews",1,FALSE,FALSE,NA,NA,"San Francisco","en","http://pbs.twimg.com/profile_images/557766729728663552/0lSumZel_normal.jpeg"
"1935","RT @TeaPainUSA: Do you prefer the insurance plan of a faithful two-term president or the plan pushed by the team that offered private briefâ€¦",FALSE,0,NA,2017-09-22 00:31:50,FALSE,NA,"911025210203062272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SW_Crisis",3076,TRUE,FALSE,NA,NA,"Phoenix, AZ","en","http://pbs.twimg.com/profile_images/888471943980105729/T68JX7X-_normal.jpg"
"1936","RT @vmorkevicius: And @POTUS would be taking the lid off one nuclear crisis while still in the midst of another. Too many pots on the fire.â€¦",FALSE,0,NA,2017-09-22 00:31:50,FALSE,NA,"911025209033060352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IRHotTakes",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/899829504633262080/m0ev8j2V_normal.jpg"
"1937","RT @RealJamesWoods: ""The kind of crisis we now face with North Korea"" is the result of another ""diplomacy"" disaster like this one. #Iran htâ€¦",FALSE,0,NA,2017-09-22 00:31:50,FALSE,NA,"911025207330185217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StacyandBrad",602,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796756323773739008/oVI9ynqk_normal.jpg"
"1938","RT @BlairImani: If you are in crisis because people are telling you that you donâ€™t deserve to exist, please text â€œHELLOâ€ to 741-741. You arâ€¦",FALSE,0,NA,2017-09-22 00:31:49,FALSE,NA,"911025205274972160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lenzzzzo",67,TRUE,FALSE,NA,NA,"sc & insta: lenzzzzo","en","http://pbs.twimg.com/profile_images/906936061661732864/PzpV4nn5_normal.jpg"
"1939","RT @twelveoclocke: anyone who watches Chopped knows our healthcare system is in a crisis, every 3rd chef is like ""i'm here to win money forâ€¦",FALSE,0,NA,2017-09-22 00:31:48,FALSE,NA,"911025201743265797",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jasonmccoyTN",7499,TRUE,FALSE,NA,NA,"Tennessee","en","http://pbs.twimg.com/profile_images/884549670294495232/MT86ACYZ_normal.jpg"
"1940","RT @johnastoehr: 40. The people are sovereign, but what if the sovereigns are wrong?
The result is a crisis of democracy.",FALSE,0,NA,2017-09-22 00:31:48,FALSE,NA,"911025200241758208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mastermom",32,TRUE,FALSE,NA,NA,"Wethepeople, USA","en","http://pbs.twimg.com/profile_images/893299406635757568/DnR8aSxH_normal.jpg"
"1941","Right on! Like a #DACA kid scared mom/dad will be deported. Orâ€¦a kid scared as their family faces a health crisis &amp;â€¦ https://t.co/HMUzP1cQ9P",FALSE,0,NA,2017-09-22 00:31:47,TRUE,NA,"911025194487214080",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","thinkdaddy",0,FALSE,FALSE,NA,NA,"Boca Raton, Florida - USA","en","http://pbs.twimg.com/profile_images/2186925699/590C0F10-282A-4C52-BE71-84FF37AC48B2_normal"
"1942","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:31:44,FALSE,NA,"911025182982144000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericserati68",1800,TRUE,FALSE,NA,NA,"62948","en","http://pbs.twimg.com/profile_images/828097756757708800/uSTrOnYV_normal.jpg"
"1943","RT @RepublicanWall: @TomFitton @JudicialWatch THIS is a true Constitutional crisis, yet, the media likes to throw that phrase around when tâ€¦",FALSE,0,NA,2017-09-22 00:31:41,FALSE,NA,"911025171544322048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kidd_lois",1,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1944","RT @rappturemusic: Hey guys my EP EXISTENTIAL CRISIS is OUT NOW. https://t.co/ZQSJJm9wYn",FALSE,0,NA,2017-09-22 00:31:40,FALSE,NA,"911025167257817089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clique_mob",7,TRUE,FALSE,NA,NA,"","en-gb","http://pbs.twimg.com/profile_images/898919070954926080/CqWyAQiW_normal.jpg"
"1945","National Institutes of Health: Fund More Research for Medical Marijuana as a Solution to the Opioid C... https://t.co/Gedfrme6Jf via @Change",FALSE,0,NA,2017-09-22 00:31:39,FALSE,NA,"911025164229513216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Money_Rocks",0,FALSE,FALSE,NA,NA,"Orlando","en","http://pbs.twimg.com/profile_images/497514372806111232/UPxXpMAn_normal.jpeg"
"1946","Trump blames Clintons for North Korea nuke crisis https://t.co/kYnpFX4zK7",FALSE,0,NA,2017-09-22 00:31:39,FALSE,NA,"911025163168288769",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ClureCorinna",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/909520785387044864/o-swOzVQ_normal.jpg"
"1947","@AdirenM @TheDailyShow @HHSGov @TheLewisBlack ...because a broken iPhone is an existential crisis.

Good luck to alâ€¦ https://t.co/cHMxJo0fyG",FALSE,0,"AdirenM",2017-09-22 00:31:39,TRUE,"910944294613200896","911025161998159872","1709699942","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThankmarRrr",0,FALSE,FALSE,NA,NA,"Best place in the US","en","http://pbs.twimg.com/profile_images/838148684420362241/f1R5uxTp_normal.jpg"
"1948","RT @business: Hereâ€™s what you need to know about Myanmarâ€™s Rohingya crisis  https://t.co/t3wKWwBTD5 https://t.co/g1XOAvR3yV",FALSE,0,NA,2017-09-22 00:31:38,FALSE,NA,"911025159657672704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khanxas",22,TRUE,FALSE,NA,NA,"London, UK","en","http://pbs.twimg.com/profile_images/606978339052617728/UIWIcK8q_normal.jpg"
"1949",".@margotwallstrom #EducationCannotWait for 75M crisis-affected youth. Pls step up &amp; help close the $423M gap #GCFest",FALSE,0,NA,2017-09-22 00:31:36,FALSE,NA,"911025150321152000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsmariagrace",0,FALSE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/909927933934006274/hXu4tmmF_normal.jpg"
"1950","RT @KurtBusiek: Puerto Ricans are American citizens. #PuertoRico 

Not that that should need to matter in a humanitarian crisis, but still.â€¦",FALSE,0,NA,2017-09-22 00:31:36,FALSE,NA,"911025148932878336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Myles_Lobdell",9,TRUE,FALSE,NA,NA,"Malden, MA","en","http://pbs.twimg.com/profile_images/852883773683150848/Ql_fK31C_normal.jpg"
"1951","Trump blames Clintons for North Korea nuke crisis https://t.co/GObEqidLYL",FALSE,0,NA,2017-09-22 00:31:35,FALSE,NA,"911025144734388226",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LillianFuorsyth",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/889617019477217280/mo1LIURV_normal.jpg"
"1952","@MichaelEMann Out of environmental â€˜crisisâ€™ came New World Order  https://t.co/bAQ4Yr1qgE",FALSE,0,"MichaelEMann",2017-09-22 00:31:33,FALSE,NA,"911025138489053184","384923143","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TCskywatch",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1230286074/150_normal.JPG"
"1953","You somehow seem to separate the financial crisis of the early 2000s as not tied to our high standard of living.",FALSE,0,"diana_spindler",2017-09-22 00:31:33,FALSE,"911024938437500928","911025138283483136","707616952869638145","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diana_spindler",0,FALSE,FALSE,NA,NA,"North Carolina","en","http://pbs.twimg.com/profile_images/905058315427864577/FNNhYlyP_normal.jpg"
"1954","Trump blames Clintons for North Korea nuke crisis https://t.co/EdOwgMWk1i",FALSE,0,NA,2017-09-22 00:31:31,FALSE,NA,"911025130654109698",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","michellevma",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/894878037681950721/A7ETSlQI_normal.jpg"
"1955","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:31:31,FALSE,NA,"911025130054221824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeLaSol_",1800,TRUE,FALSE,NA,NA,"773404","en","http://pbs.twimg.com/profile_images/910105227864543232/nJe7208G_normal.jpg"
